"family","Count","MonthYear","Temp","Year","Month","Precip"
"COLEOPHORIDAE",0,"12.2009",1,2009,12,49
"GELECHIIDAE",0,"1.1992",2.4,1992,1,34
"GELECHIIDAE",0,"2.1992",3.5,1992,2,38
"GELECHIIDAE",0,"3.1992",4.7,1992,3,56
"GELECHIIDAE",0,"4.1992",7.1,1992,4,54
"GELECHIIDAE",0,"5.1992",13.8,1992,5,18
"GELECHIIDAE",91,"6.1992",18.5,1992,6,1
"GELECHIIDAE",152,"7.1992",19.1,1992,7,51
"GELECHIIDAE",29,"8.1992",17.7,1992,8,104
"GELECHIIDAE",1,"9.1992",13.7,1992,9,37
"GELECHIIDAE",0,"10.1992",7.1,1992,10,67
"GELECHIIDAE",0,"11.1992",4.6,1992,11,96
"GELECHIIDAE",0,"12.1992",2.9,1992,12,42
"GELECHIIDAE",0,"1.1993",2.1,1993,1,74
"GELECHIIDAE",0,"2.1993",1.6,1993,2,27
"GELECHIIDAE",0,"3.1993",3.4,1993,3,16
"GELECHIIDAE",1,"4.1993",8.3,1993,4,15
"GELECHIIDAE",1,"5.1993",14.2,1993,5,23
"GELECHIIDAE",94,"6.1993",15.2,1993,6,34
"GELECHIIDAE",65,"7.1993",15.8,1993,7,114
"GELECHIIDAE",3,"8.1993",15.2,1993,8,64
"GELECHIIDAE",5,"9.1993",11.7,1993,9,95
"GELECHIIDAE",1,"10.1993",8.1,1993,10,66
"GELECHIIDAE",0,"11.1993",1.9,1993,11,40
"GELECHIIDAE",0,"12.1993",2.9,1993,12,91
"GELECHIIDAE",0,"1.1994",2.9,1994,1,84
"GELECHIIDAE",0,"2.1994",-0.9,1994,2,46
"GELECHIIDAE",0,"3.1994",3.8,1994,3,79
"GELECHIIDAE",0,"4.1994",8.3,1994,4,41
"GELECHIIDAE",0,"5.1994",11.7,1994,5,30
"GELECHIIDAE",8,"6.1994",14.5,1994,6,61
"GELECHIIDAE",166,"7.1994",20.6,1994,7,4
"GELECHIIDAE",40,"8.1994",18.3,1994,8,84
"GELECHIIDAE",1,"9.1994",13.7,1994,9,143
"GELECHIIDAE",0,"10.1994",8.5,1994,10,48
"GELECHIIDAE",0,"11.1994",6,1994,11,49
"GELECHIIDAE",0,"12.1994",4.4,1994,12,95
"GELECHIIDAE",0,"1.1995",0.6,1995,1,84
"GELECHIIDAE",0,"2.1995",4,1995,2,68
"GELECHIIDAE",0,"3.1995",3.5,1995,3,37
"GELECHIIDAE",0,"4.1995",7,1995,4,53
"GELECHIIDAE",0,"5.1995",11.3,1995,5,53
"GELECHIIDAE",24,"6.1995",15.4,1995,6,53
"GELECHIIDAE",205,"7.1995",18.7,1995,7,40
"GELECHIIDAE",147,"8.1995",19.3,1995,8,24
"GELECHIIDAE",2,"9.1995",13.9,1995,9,89
"GELECHIIDAE",0,"10.1995",12.2,1995,10,40
"GELECHIIDAE",0,"11.1995",3,1995,11,42
"GELECHIIDAE",0,"12.1995",-1.4,1995,12,22
"GELECHIIDAE",0,"1.1996",-1.6,1996,1,7
"GELECHIIDAE",0,"2.1996",-2.7,1996,2,28
"GELECHIIDAE",0,"3.1996",0.3,1996,3,13
"GELECHIIDAE",0,"4.1996",7.6,1996,4,18
"GELECHIIDAE",6,"6.1996",15,1996,6,36
"GELECHIIDAE",112,"7.1996",15.9,1996,7,57
"GELECHIIDAE",98,"8.1996",18.7,1996,8,43
"GELECHIIDAE",5,"9.1996",12.3,1996,9,55
"GELECHIIDAE",0,"10.1996",10.3,1996,10,42
"GELECHIIDAE",0,"11.1996",4.9,1996,11,69
"GELECHIIDAE",0,"12.1996",-0.5,1996,12,28
"GELECHIIDAE",0,"1.1997",-1.2,1997,1,5
"GELECHIIDAE",0,"2.1997",3.2,1997,2,61
"GELECHIIDAE",0,"3.1997",4.1,1997,3,20
"GELECHIIDAE",0,"4.1997",6.3,1997,4,30
"GELECHIIDAE",1,"5.1997",10.8,1997,5,73
"GELECHIIDAE",22,"6.1997",16.2,1997,6,51
"GELECHIIDAE",131,"7.1997",18.7,1997,7,55
"GELECHIIDAE",103,"8.1997",20.6,1997,8,25
"GELECHIIDAE",3,"9.1997",14.8,1997,9,41
"GELECHIIDAE",0,"10.1997",8.4,1997,10,69
"GELECHIIDAE",0,"11.1997",3.9,1997,11,44
"GELECHIIDAE",0,"12.1997",2.7,1997,12,52
"GELECHIIDAE",0,"1.1998",2.9,1998,1,49
"GELECHIIDAE",0,"2.1998",5.1,1998,2,51
"GELECHIIDAE",0,"3.1998",3.7,1998,3,48
"GELECHIIDAE",0,"4.1998",7.7,1998,4,60
"GELECHIIDAE",0,"5.1998",13,1998,5,33
"GELECHIIDAE",19,"6.1998",15.4,1998,6,85
"GELECHIIDAE",72,"7.1998",15.9,1998,7,97
"GELECHIIDAE",51,"8.1998",15.7,1998,8,58
"GELECHIIDAE",2,"9.1998",14.3,1998,9,70
"GELECHIIDAE",0,"10.1998",9.3,1998,10,118
"GELECHIIDAE",0,"11.1998",1.5,1998,11,43
"GELECHIIDAE",0,"12.1998",1.2,1998,12,59
"GELECHIIDAE",0,"1.1999",2.2,1999,1,64
"GELECHIIDAE",0,"2.1999",1,1999,2,48
"GELECHIIDAE",0,"3.1999",4.1,1999,3,45
"GELECHIIDAE",1,"4.1999",8.4,1999,4,52
"GELECHIIDAE",1,"5.1999",11.6,1999,5,57
"GELECHIIDAE",16,"6.1999",15.7,1999,6,106
"GELECHIIDAE",36,"7.1999",19,1999,7,40
"GELECHIIDAE",44,"8.1999",17.7,1999,8,109
"GELECHIIDAE",0,"9.1999",16.8,1999,9,51
"GELECHIIDAE",0,"10.1999",9.8,1999,10,55
"GELECHIIDAE",0,"11.1999",5.3,1999,11,29
"GELECHIIDAE",0,"12.1999",2.8,1999,12,112
"GELECHIIDAE",0,"1.2000",2.6,2000,1,44
"GELECHIIDAE",0,"2.2000",3.9,2000,2,44
"GELECHIIDAE",0,"3.2000",4.2,2000,3,55
"GELECHIIDAE",0,"4.2000",9.5,2000,4,44
"GELECHIIDAE",6,"5.2000",13.9,2000,5,35
"GELECHIIDAE",37,"6.2000",15.5,2000,6,81
"GELECHIIDAE",58,"7.2000",16.4,2000,7,39
"GELECHIIDAE",36,"8.2000",16.6,2000,8,47
"GELECHIIDAE",1,"9.2000",13.7,2000,9,67
"GELECHIIDAE",0,"10.2000",12.1,2000,10,61
"GELECHIIDAE",0,"11.2000",7.1,2000,11,67
"GELECHIIDAE",0,"12.2000",4.3,2000,12,58
"GELECHIIDAE",0,"1.2001",1.8,2001,1,39
"GELECHIIDAE",0,"2.2001",1,2001,2,40
"GELECHIIDAE",0,"3.2001",1.9,2001,3,28
"GELECHIIDAE",0,"4.2001",6.6,2001,4,55
"GELECHIIDAE",0,"5.2001",12.8,2001,5,27
"GELECHIIDAE",25,"6.2001",14.6,2001,6,61
"GELECHIIDAE",113,"7.2001",19,2001,7,37
"GELECHIIDAE",30,"8.2001",18,2001,8,102
"GELECHIIDAE",2,"9.2001",13.3,2001,9,117
"GELECHIIDAE",0,"10.2001",12.4,2001,10,42
"GELECHIIDAE",0,"11.2001",4.9,2001,11,46
"GELECHIIDAE",0,"12.2001",0.9,2001,12,49
"GELECHIIDAE",0,"1.2002",2.7,2002,1,68
"GELECHIIDAE",0,"2.2002",4.7,2002,2,82
"GELECHIIDAE",0,"3.2002",4.9,2002,3,29
"GELECHIIDAE",0,"4.2002",7.8,2002,4,31
"GELECHIIDAE",0,"5.2002",13.7,2002,5,53
"GELECHIIDAE",23,"6.2002",17,2002,6,78
"GELECHIIDAE",95,"7.2002",18.5,2002,7,89
"GELECHIIDAE",31,"8.2002",20.3,2002,8,65
"GELECHIIDAE",0,"9.2002",15.6,2002,9,36
"GELECHIIDAE",0,"10.2002",7.9,2002,10,111
"GELECHIIDAE",0,"11.2002",3.9,2002,11,66
"GELECHIIDAE",0,"12.2002",-0.1,2002,12,26
"GELECHIIDAE",0,"1.2003",0.2,2003,1,42
"GELECHIIDAE",0,"2.2003",-1.2,2003,2,10
"GELECHIIDAE",0,"3.2003",3.4,2003,3,10
"GELECHIIDAE",0,"4.2003",7.4,2003,4,42
"GELECHIIDAE",1,"5.2003",13,2003,5,57
"GELECHIIDAE",67,"6.2003",17.3,2003,6,49
"GELECHIIDAE",86,"7.2003",19.2,2003,7,86
"GELECHIIDAE",98,"8.2003",18.9,2003,8,43
"GELECHIIDAE",0,"9.2003",14.9,2003,9,45
"GELECHIIDAE",0,"10.2003",7.3,2003,10,48
"GELECHIIDAE",0,"11.2003",6.1,2003,11,44
"GELECHIIDAE",0,"12.2003",4,2003,12,52
"GELECHIIDAE",0,"1.2004",-0.6,2004,1,61
"GELECHIIDAE",0,"2.2004",2.1,2004,2,36
"GELECHIIDAE",0,"3.2004",4.1,2004,3,35
"GELECHIIDAE",0,"4.2004",8.7,2004,4,31
"GELECHIIDAE",2,"5.2004",12.5,2004,5,30
"GELECHIIDAE",5,"6.2004",14.9,2004,6,68
"GELECHIIDAE",121,"7.2004",16.3,2004,7,113
"GELECHIIDAE",62,"8.2004",18.7,2004,8,85
"GELECHIIDAE",8,"9.2004",14.6,2004,9,49
"GELECHIIDAE",0,"10.2004",10.1,2004,10,79
"GELECHIIDAE",0,"11.2004",4.8,2004,11,48
"GELECHIIDAE",0,"12.2004",4,2004,12,53
"GELECHIIDAE",0,"1.2005",3.4,2005,1,45
"GELECHIIDAE",0,"2.2005",0.4,2005,2,45
"GELECHIIDAE",0,"3.2005",1.6,2005,3,36
"GELECHIIDAE",0,"4.2005",8.1,2005,4,14
"GELECHIIDAE",1,"5.2005",12.2,2005,5,46
"GELECHIIDAE",13,"6.2005",15.4,2005,6,45
"GELECHIIDAE",122,"7.2005",18.7,2005,7,82
"GELECHIIDAE",52,"8.2005",16.6,2005,8,61
"GELECHIIDAE",4,"9.2005",15.4,2005,9,27
"GELECHIIDAE",0,"10.2005",11.6,2005,10,50
"GELECHIIDAE",0,"11.2005",5.6,2005,11,40
"GELECHIIDAE",0,"12.2005",2.5,2005,12,57
"GELECHIIDAE",0,"1.2006",-1.4,2006,1,20
"GELECHIIDAE",0,"2.2006",0.4,2006,2,45
"GELECHIIDAE",0,"3.2006",0.2,2006,3,39
"GELECHIIDAE",0,"4.2006",6.9,2006,4,45
"GELECHIIDAE",16,"6.2006",16.7,2006,6,30
"GELECHIIDAE",213,"7.2006",21.2,2006,7,23
"GELECHIIDAE",41,"8.2006",18.2,2006,8,156
"GELECHIIDAE",2,"9.2006",16.8,2006,9,35
"GELECHIIDAE",0,"10.2006",12.9,2006,10,77
"GELECHIIDAE",0,"11.2006",7.5,2006,11,70
"GELECHIIDAE",0,"12.2006",6.9,2006,12,60
"GELECHIIDAE",0,"1.2007",5,2007,1,92
"GELECHIIDAE",0,"2.2007",2.3,2007,2,59
"GELECHIIDAE",0,"3.2007",6.3,2007,3,34
"GELECHIIDAE",4,"5.2007",13.2,2007,5,61
"GELECHIIDAE",28,"6.2007",17.4,2007,6,110
"GELECHIIDAE",23,"7.2007",17.2,2007,7,144
"GELECHIIDAE",31,"8.2007",17.8,2007,8,69
"GELECHIIDAE",1,"9.2007",13.7,2007,9,72
"GELECHIIDAE",0,"10.2007",9.4,2007,10,30
"GELECHIIDAE",0,"11.2007",4.7,2007,11,37
"GELECHIIDAE",0,"12.2007",3.8,2007,12,54
"GELECHIIDAE",0,"1.2008",3.9,2008,1,61
"GELECHIIDAE",0,"2.2008",4.9,2008,2,30
"GELECHIIDAE",0,"3.2008",4.3,2008,3,59
"GELECHIIDAE",0,"4.2008",8.1,2008,4,47
"GELECHIIDAE",0,"5.2008",13.9,2008,5,23
"GELECHIIDAE",29,"6.2008",16.6,2008,6,33
"GELECHIIDAE",73,"7.2008",18.7,2008,7,56
"GELECHIIDAE",7,"8.2008",17.8,2008,8,128
"GELECHIIDAE",0,"9.2008",14,2008,9,52
"GELECHIIDAE",0,"10.2008",10.4,2008,10,76
"GELECHIIDAE",0,"11.2008",5.7,2008,11,56
"GELECHIIDAE",0,"12.2008",3,2008,12,50
"GELECHIIDAE",0,"1.2009",0.9,2009,1,28
"GELECHIIDAE",0,"2.2009",0.8,2009,2,38
"GELECHIIDAE",0,"3.2009",4,2009,3,39
"GELECHIIDAE",0,"4.2009",9.8,2009,4,6
"GELECHIIDAE",3,"5.2009",12.8,2009,5,58
"GELECHIIDAE",15,"6.2009",15,2009,6,68
"GELECHIIDAE",70,"7.2009",18.8,2009,7,83
"GELECHIIDAE",28,"8.2009",18.5,2009,8,45
"GELECHIIDAE",0,"9.2009",15.3,2009,9,41
"GELECHIIDAE",0,"10.2009",8.4,2009,10,70
"GELECHIIDAE",0,"11.2009",6.6,2009,11,89
"GELECHIIDAE",0,"12.2009",1,2009,12,49
"GEOMETRIDAE",0,"1.1992",2.4,1992,1,34
"GEOMETRIDAE",0,"2.1992",3.5,1992,2,38
"GEOMETRIDAE",0,"3.1992",4.7,1992,3,56
"GEOMETRIDAE",0,"4.1992",7.1,1992,4,54
"GEOMETRIDAE",0,"5.1992",13.8,1992,5,18
"GEOMETRIDAE",109,"6.1992",18.5,1992,6,1
"GEOMETRIDAE",188,"7.1992",19.1,1992,7,51
"GEOMETRIDAE",70,"8.1992",17.7,1992,8,104
"GEOMETRIDAE",4,"9.1992",13.7,1992,9,37
"GEOMETRIDAE",0,"10.1992",7.1,1992,10,67
"GEOMETRIDAE",0,"11.1992",4.6,1992,11,96
"GEOMETRIDAE",0,"12.1992",2.9,1992,12,42
"GEOMETRIDAE",0,"1.1993",2.1,1993,1,74
"GEOMETRIDAE",0,"2.1993",1.6,1993,2,27
"GEOMETRIDAE",0,"3.1993",3.4,1993,3,16
"GEOMETRIDAE",12,"4.1993",8.3,1993,4,15
"GEOMETRIDAE",32,"5.1993",14.2,1993,5,23
"GEOMETRIDAE",199,"6.1993",15.2,1993,6,34
"GEOMETRIDAE",68,"7.1993",15.8,1993,7,114
"GEOMETRIDAE",6,"8.1993",15.2,1993,8,64
"GEOMETRIDAE",12,"9.1993",11.7,1993,9,95
"GEOMETRIDAE",4,"10.1993",8.1,1993,10,66
"GEOMETRIDAE",0,"11.1993",1.9,1993,11,40
"GEOMETRIDAE",0,"12.1993",2.9,1993,12,91
"GEOMETRIDAE",0,"1.1994",2.9,1994,1,84
"GEOMETRIDAE",0,"2.1994",-0.9,1994,2,46
"GEOMETRIDAE",0,"3.1994",3.8,1994,3,79
"GEOMETRIDAE",1,"4.1994",8.3,1994,4,41
"GEOMETRIDAE",28,"5.1994",11.7,1994,5,30
"GEOMETRIDAE",80,"6.1994",14.5,1994,6,61
"GEOMETRIDAE",215,"7.1994",20.6,1994,7,4
"GEOMETRIDAE",77,"8.1994",18.3,1994,8,84
"GEOMETRIDAE",19,"9.1994",13.7,1994,9,143
"GEOMETRIDAE",0,"10.1994",8.5,1994,10,48
"GEOMETRIDAE",0,"11.1994",6,1994,11,49
"GEOMETRIDAE",0,"12.1994",4.4,1994,12,95
"GEOMETRIDAE",0,"1.1995",0.6,1995,1,84
"GEOMETRIDAE",0,"2.1995",4,1995,2,68
"GEOMETRIDAE",0,"3.1995",3.5,1995,3,37
"GEOMETRIDAE",2,"4.1995",7,1995,4,53
"GEOMETRIDAE",3,"5.1995",11.3,1995,5,53
"GEOMETRIDAE",130,"6.1995",15.4,1995,6,53
"GEOMETRIDAE",317,"7.1995",18.7,1995,7,40
"GEOMETRIDAE",199,"8.1995",19.3,1995,8,24
"GEOMETRIDAE",19,"9.1995",13.9,1995,9,89
"GEOMETRIDAE",16,"10.1995",12.2,1995,10,40
"GEOMETRIDAE",0,"11.1995",3,1995,11,42
"GEOMETRIDAE",0,"12.1995",-1.4,1995,12,22
"GEOMETRIDAE",0,"1.1996",-1.6,1996,1,7
"GEOMETRIDAE",0,"2.1996",-2.7,1996,2,28
"GEOMETRIDAE",0,"3.1996",0.3,1996,3,13
"GEOMETRIDAE",1,"4.1996",7.6,1996,4,18
"GEOMETRIDAE",1,"5.1996",9.8,1996,5,90
"GEOMETRIDAE",106,"6.1996",15,1996,6,36
"GEOMETRIDAE",213,"7.1996",15.9,1996,7,57
"GEOMETRIDAE",95,"8.1996",18.7,1996,8,43
"GEOMETRIDAE",20,"9.1996",12.3,1996,9,55
"GEOMETRIDAE",7,"10.1996",10.3,1996,10,42
"GEOMETRIDAE",0,"11.1996",4.9,1996,11,69
"GEOMETRIDAE",0,"12.1996",-0.5,1996,12,28
"GEOMETRIDAE",0,"1.1997",-1.2,1997,1,5
"GEOMETRIDAE",0,"2.1997",3.2,1997,2,61
"GEOMETRIDAE",0,"3.1997",4.1,1997,3,20
"GEOMETRIDAE",0,"4.1997",6.3,1997,4,30
"GEOMETRIDAE",29,"5.1997",10.8,1997,5,73
"GEOMETRIDAE",117,"6.1997",16.2,1997,6,51
"GEOMETRIDAE",346,"7.1997",18.7,1997,7,55
"GEOMETRIDAE",112,"8.1997",20.6,1997,8,25
"GEOMETRIDAE",11,"9.1997",14.8,1997,9,41
"GEOMETRIDAE",4,"10.1997",8.4,1997,10,69
"GEOMETRIDAE",0,"11.1997",3.9,1997,11,44
"GEOMETRIDAE",0,"12.1997",2.7,1997,12,52
"GEOMETRIDAE",0,"1.1998",2.9,1998,1,49
"GEOMETRIDAE",0,"2.1998",5.1,1998,2,51
"GEOMETRIDAE",0,"3.1998",3.7,1998,3,48
"GEOMETRIDAE",2,"4.1998",7.7,1998,4,60
"GEOMETRIDAE",33,"5.1998",13,1998,5,33
"GEOMETRIDAE",88,"6.1998",15.4,1998,6,85
"GEOMETRIDAE",128,"7.1998",15.9,1998,7,97
"GEOMETRIDAE",61,"8.1998",15.7,1998,8,58
"GEOMETRIDAE",10,"9.1998",14.3,1998,9,70
"GEOMETRIDAE",3,"10.1998",9.3,1998,10,118
"GEOMETRIDAE",0,"11.1998",1.5,1998,11,43
"GEOMETRIDAE",0,"12.1998",1.2,1998,12,59
"GEOMETRIDAE",0,"1.1999",2.2,1999,1,64
"GEOMETRIDAE",0,"2.1999",1,1999,2,48
"GEOMETRIDAE",0,"3.1999",4.1,1999,3,45
"GEOMETRIDAE",11,"4.1999",8.4,1999,4,52
"GEOMETRIDAE",24,"5.1999",11.6,1999,5,57
"GEOMETRIDAE",121,"6.1999",15.7,1999,6,106
"GEOMETRIDAE",149,"7.1999",19,1999,7,40
"GEOMETRIDAE",120,"8.1999",17.7,1999,8,109
"GEOMETRIDAE",10,"9.1999",16.8,1999,9,51
"GEOMETRIDAE",1,"10.1999",9.8,1999,10,55
"GEOMETRIDAE",1,"11.1999",5.3,1999,11,29
"GEOMETRIDAE",0,"12.1999",2.8,1999,12,112
"GEOMETRIDAE",0,"1.2000",2.6,2000,1,44
"GEOMETRIDAE",0,"2.2000",3.9,2000,2,44
"GEOMETRIDAE",0,"3.2000",4.2,2000,3,55
"GEOMETRIDAE",3,"4.2000",9.5,2000,4,44
"GEOMETRIDAE",47,"5.2000",13.9,2000,5,35
"GEOMETRIDAE",132,"6.2000",15.5,2000,6,81
"GEOMETRIDAE",221,"7.2000",16.4,2000,7,39
"GEOMETRIDAE",111,"8.2000",16.6,2000,8,47
"GEOMETRIDAE",7,"9.2000",13.7,2000,9,67
"GEOMETRIDAE",3,"10.2000",12.1,2000,10,61
"GEOMETRIDAE",1,"11.2000",7.1,2000,11,67
"GEOMETRIDAE",0,"12.2000",4.3,2000,12,58
"GEOMETRIDAE",0,"1.2001",1.8,2001,1,39
"GEOMETRIDAE",0,"2.2001",1,2001,2,40
"GEOMETRIDAE",0,"3.2001",1.9,2001,3,28
"GEOMETRIDAE",9,"4.2001",6.6,2001,4,55
"GEOMETRIDAE",19,"5.2001",12.8,2001,5,27
"GEOMETRIDAE",130,"6.2001",14.6,2001,6,61
"GEOMETRIDAE",364,"7.2001",19,2001,7,37
"GEOMETRIDAE",137,"8.2001",18,2001,8,102
"GEOMETRIDAE",4,"9.2001",13.3,2001,9,117
"GEOMETRIDAE",5,"10.2001",12.4,2001,10,42
"GEOMETRIDAE",0,"11.2001",4.9,2001,11,46
"GEOMETRIDAE",0,"12.2001",0.9,2001,12,49
"GEOMETRIDAE",0,"1.2002",2.7,2002,1,68
"GEOMETRIDAE",0,"2.2002",4.7,2002,2,82
"GEOMETRIDAE",0,"3.2002",4.9,2002,3,29
"GEOMETRIDAE",4,"4.2002",7.8,2002,4,31
"GEOMETRIDAE",40,"5.2002",13.7,2002,5,53
"GEOMETRIDAE",136,"6.2002",17,2002,6,78
"GEOMETRIDAE",204,"7.2002",18.5,2002,7,89
"GEOMETRIDAE",81,"8.2002",20.3,2002,8,65
"GEOMETRIDAE",7,"9.2002",15.6,2002,9,36
"GEOMETRIDAE",1,"10.2002",7.9,2002,10,111
"GEOMETRIDAE",0,"11.2002",3.9,2002,11,66
"GEOMETRIDAE",0,"12.2002",-0.1,2002,12,26
"GEOMETRIDAE",0,"1.2003",0.2,2003,1,42
"GEOMETRIDAE",0,"2.2003",-1.2,2003,2,10
"GEOMETRIDAE",14,"3.2003",3.4,2003,3,10
"GEOMETRIDAE",0,"4.2003",7.4,2003,4,42
"GEOMETRIDAE",39,"5.2003",13,2003,5,57
"GEOMETRIDAE",213,"6.2003",17.3,2003,6,49
"GEOMETRIDAE",172,"7.2003",19.2,2003,7,86
"GEOMETRIDAE",148,"8.2003",18.9,2003,8,43
"GEOMETRIDAE",14,"9.2003",14.9,2003,9,45
"GEOMETRIDAE",0,"10.2003",7.3,2003,10,48
"GEOMETRIDAE",2,"11.2003",6.1,2003,11,44
"GEOMETRIDAE",0,"12.2003",4,2003,12,52
"GEOMETRIDAE",0,"1.2004",-0.6,2004,1,61
"GEOMETRIDAE",0,"2.2004",2.1,2004,2,36
"GEOMETRIDAE",0,"3.2004",4.1,2004,3,35
"GEOMETRIDAE",0,"4.2004",8.7,2004,4,31
"GEOMETRIDAE",32,"5.2004",12.5,2004,5,30
"GEOMETRIDAE",27,"6.2004",14.9,2004,6,68
"GEOMETRIDAE",160,"7.2004",16.3,2004,7,113
"GEOMETRIDAE",34,"8.2004",18.7,2004,8,85
"GEOMETRIDAE",6,"9.2004",14.6,2004,9,49
"GEOMETRIDAE",2,"10.2004",10.1,2004,10,79
"GEOMETRIDAE",4,"11.2004",4.8,2004,11,48
"GEOMETRIDAE",0,"12.2004",4,2004,12,53
"GEOMETRIDAE",0,"1.2005",3.4,2005,1,45
"GEOMETRIDAE",0,"2.2005",0.4,2005,2,45
"GEOMETRIDAE",0,"3.2005",1.6,2005,3,36
"GEOMETRIDAE",1,"4.2005",8.1,2005,4,14
"GEOMETRIDAE",30,"5.2005",12.2,2005,5,46
"GEOMETRIDAE",101,"6.2005",15.4,2005,6,45
"GEOMETRIDAE",211,"7.2005",18.7,2005,7,82
"GEOMETRIDAE",81,"8.2005",16.6,2005,8,61
"GEOMETRIDAE",23,"9.2005",15.4,2005,9,27
"GEOMETRIDAE",1,"10.2005",11.6,2005,10,50
"GEOMETRIDAE",4,"11.2005",5.6,2005,11,40
"GEOMETRIDAE",0,"12.2005",2.5,2005,12,57
"GEOMETRIDAE",0,"1.2006",-1.4,2006,1,20
"GEOMETRIDAE",0,"2.2006",0.4,2006,2,45
"GEOMETRIDAE",0,"3.2006",0.2,2006,3,39
"GEOMETRIDAE",1,"4.2006",6.9,2006,4,45
"GEOMETRIDAE",14,"5.2006",12.3,2006,5,66
"GEOMETRIDAE",168,"6.2006",16.7,2006,6,30
"GEOMETRIDAE",291,"7.2006",21.2,2006,7,23
"GEOMETRIDAE",78,"8.2006",18.2,2006,8,156
"GEOMETRIDAE",11,"9.2006",16.8,2006,9,35
"GEOMETRIDAE",2,"10.2006",12.9,2006,10,77
"GEOMETRIDAE",0,"11.2006",7.5,2006,11,70
"GEOMETRIDAE",0,"12.2006",6.9,2006,12,60
"GEOMETRIDAE",0,"1.2007",5,2007,1,92
"GEOMETRIDAE",0,"2.2007",2.3,2007,2,59
"GEOMETRIDAE",0,"3.2007",6.3,2007,3,34
"GEOMETRIDAE",2,"4.2007",9.6,2007,4,11
"GEOMETRIDAE",51,"5.2007",13.2,2007,5,61
"GEOMETRIDAE",86,"6.2007",17.4,2007,6,110
"GEOMETRIDAE",27,"7.2007",17.2,2007,7,144
"GEOMETRIDAE",72,"8.2007",17.8,2007,8,69
"GEOMETRIDAE",19,"9.2007",13.7,2007,9,72
"GEOMETRIDAE",1,"10.2007",9.4,2007,10,30
"GEOMETRIDAE",0,"11.2007",4.7,2007,11,37
"GEOMETRIDAE",0,"12.2007",3.8,2007,12,54
"GEOMETRIDAE",0,"1.2008",3.9,2008,1,61
"GEOMETRIDAE",0,"2.2008",4.9,2008,2,30
"GEOMETRIDAE",0,"3.2008",4.3,2008,3,59
"GEOMETRIDAE",1,"4.2008",8.1,2008,4,47
"GEOMETRIDAE",42,"5.2008",13.9,2008,5,23
"GEOMETRIDAE",84,"6.2008",16.6,2008,6,33
"GEOMETRIDAE",91,"7.2008",18.7,2008,7,56
"GEOMETRIDAE",27,"8.2008",17.8,2008,8,128
"GEOMETRIDAE",5,"9.2008",14,2008,9,52
"GEOMETRIDAE",2,"10.2008",10.4,2008,10,76
"GEOMETRIDAE",0,"11.2008",5.7,2008,11,56
"GEOMETRIDAE",0,"12.2008",3,2008,12,50
"GEOMETRIDAE",0,"1.2009",0.9,2009,1,28
"GEOMETRIDAE",0,"2.2009",0.8,2009,2,38
"GEOMETRIDAE",2,"3.2009",4,2009,3,39
"GEOMETRIDAE",3,"4.2009",9.8,2009,4,6
"GEOMETRIDAE",27,"5.2009",12.8,2009,5,58
"GEOMETRIDAE",89,"6.2009",15,2009,6,68
"GEOMETRIDAE",139,"7.2009",18.8,2009,7,83
"GEOMETRIDAE",67,"8.2009",18.5,2009,8,45
"GEOMETRIDAE",5,"9.2009",15.3,2009,9,41
"GEOMETRIDAE",0,"10.2009",8.4,2009,10,70
"GEOMETRIDAE",0,"11.2009",6.6,2009,11,89
"GEOMETRIDAE",0,"12.2009",1,2009,12,49
"GRACILLARIIDAE",0,"1.1992",2.4,1992,1,34
"GRACILLARIIDAE",0,"2.1992",3.5,1992,2,38
"GRACILLARIIDAE",0,"3.1992",4.7,1992,3,56
"GRACILLARIIDAE",0,"4.1992",7.1,1992,4,54
"GRACILLARIIDAE",0,"5.1992",13.8,1992,5,18
"GRACILLARIIDAE",27,"6.1992",18.5,1992,6,1
"GRACILLARIIDAE",368,"7.1992",19.1,1992,7,51
"GRACILLARIIDAE",49,"8.1992",17.7,1992,8,104
"GRACILLARIIDAE",4,"9.1992",13.7,1992,9,37
"GRACILLARIIDAE",0,"10.1992",7.1,1992,10,67
"GRACILLARIIDAE",0,"11.1992",4.6,1992,11,96
"GRACILLARIIDAE",0,"12.1992",2.9,1992,12,42
"GRACILLARIIDAE",0,"1.1993",2.1,1993,1,74
"GRACILLARIIDAE",0,"2.1993",1.6,1993,2,27
"GRACILLARIIDAE",0,"3.1993",3.4,1993,3,16
"GRACILLARIIDAE",13,"4.1993",8.3,1993,4,15
"GRACILLARIIDAE",45,"5.1993",14.2,1993,5,23
"GRACILLARIIDAE",58,"6.1993",15.2,1993,6,34
"GRACILLARIIDAE",34,"7.1993",15.8,1993,7,114
"GRACILLARIIDAE",13,"8.1993",15.2,1993,8,64
"GRACILLARIIDAE",18,"9.1993",11.7,1993,9,95
"GRACILLARIIDAE",1,"10.1993",8.1,1993,10,66
"GRACILLARIIDAE",0,"11.1993",1.9,1993,11,40
"GRACILLARIIDAE",0,"12.1993",2.9,1993,12,91
"GRACILLARIIDAE",0,"1.1994",2.9,1994,1,84
"GRACILLARIIDAE",0,"2.1994",-0.9,1994,2,46
"GRACILLARIIDAE",0,"3.1994",3.8,1994,3,79
"GRACILLARIIDAE",4,"4.1994",8.3,1994,4,41
